car_id,model,transmission,mileage,fuel_type,mpg,engine_size,year
1775, A4,Semi-Auto,70580,Diesel,70.6,2.0,2017
1776, A5,Semi-Auto,21993,Diesel,62.8,2.0,2018
1777, A3,Manual,49471,Diesel,65.7,2.0,2017
1778, A4,Manual,66000,Diesel,67.3,2.0,2016
1779, A4,Semi-Auto,50715,Diesel,65.7,2.0,2016
1780, A5,Manual,12978,Petrol,49.6,2.0,2017
1781, A6,Semi-Auto,7825,Diesel,50.4,2.0,2018
1782, A3,Semi-Auto,12863,Petrol,41.5,1.5,2019
1783, A3,Automatic,14520,Petrol,41.5,1.5,2019
1784, A3,Semi-Auto,12971,Petrol,41.5,1.5,2019
1785, A1,Semi-Auto,2942,Petrol,47.1,1.0,2019
1786, Q5,Semi-Auto,7566,Petrol,34.0,3.0,2018
1787, Q7,Semi-Auto,2977,Diesel,33.2,3.0,2019
1788, A3,Manual,7315,Diesel,55.4,2.0,2019
1789, A1,Semi-Auto,14,Petrol,40.4,2.0,2019
1790, A3,Semi-Auto,14712,Petrol,57.6,1.4,2017
1791, Q2,Manual,25483,Petrol,55.4,1.0,2017
1792, A4,Semi-Auto,9806,Petrol,53.3,2.0,2017
1793, A1,Manual,4000,Petrol,49.6,1.0,2020
1794, Q2,Manual,1500,Petrol,43.5,1.5,2020
1795, A4,Semi-Auto,1500,Petrol,42.8,2.0,2020
1796, A6,Automatic,9350,Diesel,47.9,2.0,2019
1797, TT,Manual,3890,Petrol,39.8,2.0,2019
1798, A6,Semi-Auto,8735,Diesel,37.7,3.0,2019
1799, Q3,Manual,22515,Petrol,50.4,1.4,2016
1800, A4,Semi-Auto,57828,Diesel,65.7,2.0,2016
1801, A4,Automatic,21641,Petrol,51.4,1.4,2017
1802, A3,Manual,18454,Diesel,70.6,1.6,2017
1803, A3,Semi-Auto,36633,Petrol,62.8,1.0,2017
1804, TT,Manual,39511,Diesel,53.3,2.0,2013
1805, A6,Manual,35047,Diesel,65.7,2.0,2016
1806, Q3,Semi-Auto,58406,Petrol,47.9,1.4,2016
1807, Q3,Manual,21331,Diesel,52.3,2.0,2016
1808, Q3,Manual,14707,Petrol,51.4,1.4,2017
1809, A1,Manual,27706,Petrol,55.4,1.4,2016
1810, A3,Manual,30928,Diesel,67.3,2.0,2016
1811, A6,Semi-Auto,41272,Diesel,61.4,2.0,2017
1812, Q7,Semi-Auto,30427,Diesel,39.2,4.0,2017
1813, A1,Manual,3334,Petrol,47.9,1.0,2019
1814, Q2,Semi-Auto,2091,Diesel,47.9,1.6,2019
1815, Q2,Manual,2683,Petrol,43.5,1.5,2019
1816, Q2,Semi-Auto,2311,Petrol,42.2,1.5,2019
1817, Q2,Semi-Auto,1910,Petrol,42.2,1.5,2019
1818, A3,Manual,2492,Petrol,49.6,1.0,2019
1819, A1,Manual,75189,Diesel,80.7,1.6,2016
1820, Q3,Manual,52804,Diesel,60.1,2.0,2016
1821, A3,Manual,55545,Diesel,70.6,1.6,2016
1822, A3,Manual,68643,Diesel,74.3,1.6,2017
1823, A6,Semi-Auto,58836,Diesel,61.4,2.0,2016
1824, A3,Manual,71335,Diesel,74.3,1.6,2015
1825, A6,Semi-Auto,57173,Diesel,64.2,2.0,2016
1826, Q3,Semi-Auto,46862,Diesel,55.4,2.0,2017
1827, A1,Manual,53440,Diesel,80.7,1.6,2016
1828, A1,Manual,45954,Diesel,80.7,1.6,2016
1829, Q3,Semi-Auto,25234,Diesel,55.4,2.0,2017
1830, Q3,Manual,22270,Petrol,50.4,1.4,2016
1831, Q5,Semi-Auto,19273,Diesel,47.1,2.0,2016
1832, A5,Automatic,40929,Diesel,58.9,3.0,2018
1833, Q2,Automatic,13144,Petrol,54.3,1.4,2018
1834, Q3,Manual,18998,Petrol,51.4,1.4,2017
1835, RS3,Automatic,15016,Petrol,34.9,2.5,2015
1836, A3,Manual,1560,Diesel,55.4,2.0,2020
1837, A6,Semi-Auto,36273,Diesel,61.4,2.0,2016
1838, A6,Automatic,27304,Diesel,64.2,2.0,2018
1839, Q8,Automatic,3011,Diesel,32.8,3.0,2019
1840, Q2,Manual,804,Petrol,47.1,1.0,2019
1841, Q5,Semi-Auto,5429,Diesel,38.2,2.0,2019
1842, A3,Manual,5864,Petrol,47.1,1.0,2018
1843, A3,Manual,26413,Petrol,60.1,1.0,2017
1844, A6,Automatic,2234,Petrol,34.0,2.0,2020
1845, A6,Automatic,10055,Diesel,47.9,2.0,2019
1846, Q2,Manual,35624,Diesel,64.2,1.6,2016
1847, A6,Semi-Auto,65866,Petrol,30.7,4.0,2015
1848, TT,Semi-Auto,10018,Petrol,42.8,2.0,2018
1849, TT,Semi-Auto,23026,Petrol,42.2,2.0,2015
1850, A5,Semi-Auto,83468,Diesel,53.3,2.0,2014
1851, A1,Manual,30123,Petrol,56.5,1.4,2016
1852, A3,Manual,38341,Petrol,52.3,1.4,2016
1853, A4,Semi-Auto,41000,Diesel,72.4,2.0,2017
1854, Q2,Manual,42755,Diesel,64.2,1.6,2017
1855, A1,Semi-Auto,1192,Petrol,44.8,1.5,2020
1856, Q2,Manual,3371,Petrol,43.5,1.5,2019
1857, A1,Manual,2853,Petrol,47.9,1.0,2019
1858, Q5,Semi-Auto,5480,Diesel,34.5,3.0,2020
1859, A1,Manual,3927,Petrol,47.9,1.0,2019
1860, Q2,Manual,3479,Petrol,44.8,1.5,2019
1861, RS6,Semi-Auto,11484,Petrol,29.4,4.0,2015
1862, A1,Manual,27444,Diesel,76.3,1.6,2017
1863, A4,Semi-Auto,16249,Petrol,50.4,2.0,2018
1864, A1,Manual,10417,Petrol,67.3,1.0,2017
1865, Q2,Semi-Auto,14935,Petrol,52.3,1.4,2017
1866, A3,Automatic,9057,Diesel,53.3,1.6,2019
1867, A4,Automatic,4250,Diesel,44.8,2.0,2019
1868, Q3,Manual,2774,Petrol,41.5,1.5,2019
1869, A4,Semi-Auto,3076,Diesel,44.1,2.0,2019
1870, R8,Manual,19834,Petrol,19.6,4.2,2013
1871, A3,Manual,59200,Diesel,74.3,1.6,2015
1872, Q5,Semi-Auto,25721,Diesel,47.1,2.0,2016
1873, A3,Semi-Auto,9087,Petrol,43.5,2.0,2018
1874, A6,Semi-Auto,31000,Diesel,64.2,2.0,2016
1875, Q5,Semi-Auto,25721,Diesel,47.1,2.0,2016
1876, A3,Semi-Auto,9087,Petrol,43.5,2.0,2018
1877, A6,Manual,35921,Diesel,65.7,2.0,2015
1878, A5,Automatic,59886,Petrol,44.1,1.8,2015
1879, A5,Semi-Auto,16471,Petrol,53.3,2.0,2017
1880, A5,Manual,20184,Diesel,64.2,2.0,2017
1881, Q5,Semi-Auto,53646,Diesel,42.8,3.0,2015
1882, A4,Manual,22077,Petrol,52.3,1.4,2017
1883, Q2,Manual,17000,Petrol,50.4,1.4,2017
1884, A5,Semi-Auto,20891,Diesel,60.1,3.0,2017
1885, TT,Semi-Auto,43000,Petrol,42.8,2.0,2015
1886, Q3,Manual,75848,Diesel,49.6,2.0,2014
1887, A6,Semi-Auto,21883,Diesel,61.4,2.0,2017
1888, Q3,Semi-Auto,25374,Petrol,48.7,1.4,2018
1889, A6,Semi-Auto,77352,Diesel,64.2,2.0,2015
1890, A3,Manual,12350,Petrol,54.3,1.5,2018
1891, A5,Automatic,14847,Petrol,35.8,3.0,2016
1892, A6,Semi-Auto,32235,Diesel,64.2,2.0,2015
1893, Q7,Semi-Auto,82890,Diesel,38.2,3.0,2013
1894, A1,Manual,48000,Petrol,53.3,1.4,2013
1895, A1,Manual,21662,Petrol,56.5,1.4,2016
1896, A8,Automatic,48399,Diesel,47.1,3.0,2014
1897, A3,Manual,29813,Diesel,74.3,1.6,2016
1898, A4,Manual,91212,Diesel,64.2,2.0,2017
1899, A3,Automatic,61400,Petrol,50.4,1.8,2013
1900, A4,Manual,30625,Diesel,67.3,2.0,2016
1901, A3,Semi-Auto,48194,Diesel,70.6,1.6,2015
1902, Q2,Semi-Auto,18887,Petrol,52.3,1.4,2017
1903, A7,Semi-Auto,16236,Diesel,61.4,3.0,2017
1904, A3,Manual,61443,Diesel,70.6,1.6,2015
1905, A5,Semi-Auto,51243,Diesel,62.8,2.0,2017
1906, Q2,Manual,4686,Petrol,47.1,1.0,2019
1907, A1,Semi-Auto,1643,Petrol,64.2,1.0,2018
1908, A3,Manual,28334,Petrol,62.8,1.0,2017
1909, Q3,Semi-Auto,15916,Petrol,47.9,1.4,2017
1910, A4,Manual,65285,Diesel,67.3,2.0,2015
1911, A4,Manual,59000,Diesel,67.3,2.0,2017
1912, A4,Manual,57729,Diesel,61.4,2.0,2015
1913, A1,Manual,68037,Petrol,53.3,1.4,2014
1914, Q5,Semi-Auto,46186,Diesel,41.5,3.0,2014
1915, A3,Manual,49379,Diesel,70.6,1.6,2016
1916, A4,Manual,1800,Diesel,65.7,2.0,2015
1917, A5,Manual,39000,Petrol,49.6,1.8,2013
1918, Q5,Semi-Auto,48269,Diesel,47.1,2.0,2016
1919, A3,Manual,73722,Petrol,57.6,1.2,2014
1920, A4,Semi-Auto,83984,Diesel,70.6,2.0,2016
1921, A1,Manual,74901,Petrol,55.4,1.4,2015
1922, A4,Semi-Auto,33319,Diesel,72.4,2.0,2016
1923, Q7,Semi-Auto,28,Diesel,33.2,3.0,2019
1924, A4,Semi-Auto,8900,Diesel,50.4,2.0,2019
1925, Q7,Semi-Auto,37,Diesel,33.2,3.0,2019
1926, A3,Semi-Auto,58398,Diesel,72.4,1.6,2016
1927, A3,Semi-Auto,2022,Petrol,60.1,1.0,2017
1928, Q2,Manual,1596,Diesel,49.6,1.6,2019
1929, Q3,Semi-Auto,37986,Diesel,50.4,2.0,2015
1930, A4,Manual,183,Petrol,39.2,2.0,2020
1931, A1,Semi-Auto,27496,Petrol,56.5,1.4,2017
1932, Q7,Semi-Auto,31,Diesel,33.2,3.0,2019
1933, Q3,Manual,21984,Petrol,51.4,1.4,2017
1934, Q5,Semi-Auto,16022,Petrol,34.0,3.0,2018
1935, RS4,Semi-Auto,13896,Petrol,32.1,2.9,2018
1936, Q3,Semi-Auto,46066,Petrol,40.4,2.0,2017
1937, A3,Semi-Auto,6874,Petrol,42.2,1.5,2019
1938, A3,Semi-Auto,5000,Diesel,52.3,1.6,2019
1939, A1,Manual,34616,Diesel,80.7,1.6,2015
1940, A3,Manual,12666,Diesel,51.4,1.6,2019
1941, A4,Semi-Auto,10809,Diesel,51.4,2.0,2019
1942, A5,Semi-Auto,2459,Petrol,39.8,2.0,2019
1943, A5,Semi-Auto,1822,Petrol,39.8,2.0,2019
1944, A5,Automatic,5000,Petrol,39.8,2.0,2019
1945, Q3,Semi-Auto,10778,Diesel,47.1,2.0,2019
1946, A5,Semi-Auto,11479,Petrol,39.8,2.0,2019
1947, Q5,Semi-Auto,6500,Diesel,38.2,2.0,2019
1948, Q7,Semi-Auto,38,Diesel,33.2,3.0,2019
1949, TT,Manual,35000,Diesel,67.3,2.0,2015
1950, A6,Semi-Auto,2000,Diesel,50.4,2.0,2020
1951, A3,Manual,58000,Diesel,70.6,1.6,2016
1952, A4,Manual,5800,Petrol,39.2,2.0,2019
1953, Q5,Semi-Auto,30649,Diesel,47.1,2.0,2015
1954, Q3,Manual,21225,Petrol,51.4,1.4,2017
1955, Q5,Semi-Auto,29820,Diesel,42.8,3.0,2015
1956, A3,Manual,41014,Petrol,53.3,1.4,2016
1957, A3,Manual,67000,Diesel,74.3,1.6,2016
1958, A6,Semi-Auto,19500,Diesel,39.8,3.0,2018
1959, Q5,Manual,31185,Diesel,47.9,2.0,2017
1960, A3,Manual,28987,Petrol,57.6,1.4,2017
1961, A3,Manual,30899,Petrol,62.8,1.0,2017
1962, Q5,Manual,63153,Diesel,47.9,2.0,2013
1963, Q3,Manual,11450,Petrol,51.4,1.4,2018
1964, Q2,Semi-Auto,24423,Petrol,52.3,1.4,2017
1965, A4,Semi-Auto,50,Diesel,50.4,2.0,2020
1966, Q2,Manual,8000,Diesel,49.6,1.6,2019
1967, Q2,Semi-Auto,5000,Petrol,42.2,1.5,2020
1968, Q8,Semi-Auto,5000,Diesel,32.8,3.0,2019
1969, A5,Semi-Auto,5000,Petrol,39.8,2.0,2019
1970, A5,Semi-Auto,50,Petrol,39.8,2.0,2019
1971, Q3,Semi-Auto,6000,Diesel,48.7,2.0,2019
1972, A6,Semi-Auto,11551,Diesel,61.4,2.0,2018
1973, A5,Semi-Auto,52357,Diesel,60.1,2.0,2015
1974, A4,Semi-Auto,10577,Diesel,51.4,2.0,2019
1975, A4,Manual,29955,Petrol,48.7,2.0,2016
1976, Q5,Manual,42555,Diesel,47.9,2.0,2016
1977, Q2,Manual,8345,Diesel,47.9,1.6,2019
1978, Q2,Semi-Auto,20122,Diesel,57.7,2.0,2017
1979, Q5,Semi-Auto,17503,Petrol,34.0,3.0,2017
1980, Q7,Semi-Auto,21375,Diesel,39.2,4.0,2017
1981, Q5,Semi-Auto,6051,Diesel,38.2,2.0,2019
1982, RS6,Semi-Auto,28639,Petrol,29.4,4.0,2016
1983, A4,Semi-Auto,53340,Petrol,53.3,2.0,2016
1984, A6,Semi-Auto,69030,Diesel,56.5,2.0,2016
1985, A3,Manual,27890,Diesel,74.3,1.6,2015
1986, A1,Manual,53529,Petrol,52.3,1.4,2013
1987, A1,Semi-Auto,12277,Diesel,76.3,1.6,2015
1988, Q5,Semi-Auto,250,Petrol,33.2,2.0,2019
1989, Q5,Semi-Auto,65,Petrol,33.2,2.0,2019
1990, A3,Semi-Auto,42334,Diesel,57.6,2.0,2016
1991, Q3,Semi-Auto,26388,Petrol,40.4,2.0,2018
1992, A4,Manual,22309,Petrol,51.4,1.4,2017
1993, A6,Semi-Auto,46331,Diesel,55.4,2.0,2016
1994, Q5,Manual,29887,Diesel,47.9,2.0,2017
1995, A1,Manual,21633,Petrol,47.9,1.0,2018
1996, A3,Semi-Auto,355,Petrol,34.9,2.0,2019
1997, A3,Semi-Auto,43014,Diesel,57.6,2.0,2016
1998, Q3,Manual,15449,Petrol,49.6,1.4,2017
1999, A1,Manual,23707,Petrol,55.4,1.4,2016
2000, A3,Semi-Auto,44696,Diesel,70.6,1.6,2016
2001, A1,Manual,25168,Petrol,55.4,1.4,2017
2002, TT,Semi-Auto,30499,Petrol,43.5,2.0,2016
2003, Q3,Semi-Auto,14600,Petrol,37.2,1.5,2019
2004, Q3,Semi-Auto,18776,Diesel,55.4,2.0,2015
2005, A3,Semi-Auto,24120,Diesel,70.6,1.6,2015
2006, A1,Manual,24015,Petrol,67.3,1.0,2016
2007, A3,Manual,9118,Petrol,58.9,1.4,2018
2008, Q5,Semi-Auto,19,Petrol,33.2,2.0,2019
2009, Q5,Semi-Auto,21,Petrol,32.1,2.0,2019
2010, Q5,Semi-Auto,19,Petrol,32.1,2.0,2019
2011, A3,Manual,10045,Petrol,42.2,1.5,2018
2012, A1,Manual,24800,Petrol,67.3,1.0,2016
2013, A5,Manual,46783,Diesel,67.3,2.0,2016
2014, A1,Manual,17425,Petrol,67.3,1.0,2017
2015, A4,Manual,40133,Diesel,62.8,2.0,2017
2016, A3,Manual,27691,Petrol,55.4,1.5,2017
2017, Q2,Semi-Auto,11126,Diesel,57.7,2.0,2017
2018, A3,Semi-Auto,26054,Petrol,56.5,1.4,2016
2019, A1,Manual,19118,Petrol,39.8,2.0,2016
2020, Q3,Semi-Auto,16078,Petrol,40.4,2.0,2017
2021, A3,Manual,19349,Petrol,60.1,1.4,2017
2022, A4,Manual,13268,Petrol,51.4,1.4,2018
2023, Q2,Semi-Auto,5445,Diesel,47.9,1.6,2019
2024, Q2,Manual,12554,Petrol,53.3,1.0,2018
2025, A3,Semi-Auto,5665,Diesel,52.3,1.6,2019
2026, Q2,Semi-Auto,4554,Petrol,42.2,1.5,2020
2027, Q2,Semi-Auto,5445,Petrol,42.2,1.5,2020
2028, Q2,Semi-Auto,5665,Petrol,42.2,1.5,2020
2029, A1,Manual,51445,Diesel,80.7,1.6,2015
2030, A5,Manual,46022,Diesel,60.1,2.0,2013
2031, A4,Manual,55885,Diesel,74.3,2.0,2016
2032, Q3,Semi-Auto,12122,Diesel,55.4,2.0,2017
2033, Q3,Manual,32155,Petrol,49.6,1.4,2016
2034, A4,Manual,32879,Diesel,74.3,2.0,2016
2035, Q5,Semi-Auto,21,Petrol,33.2,2.0,2019
2036, A4,Manual,43012,Diesel,55.4,2.0,2014
2037, Q3,Semi-Auto,15274,Petrol,47.9,1.4,2016
2038, Q2,Manual,21941,Diesel,64.2,1.6,2018
2039, A4,Manual,60667,Diesel,65.7,2.0,2014
2040, A4,Semi-Auto,16922,Diesel,65.7,2.0,2016
2041, Q5,Semi-Auto,33657,Diesel,47.1,2.0,2016
2042, A6,Semi-Auto,39333,Diesel,64.2,2.0,2016
2043, A6,Semi-Auto,43442,Diesel,61.4,2.0,2017
2044, Q3,Automatic,60889,Diesel,50.4,2.0,2015
2045, A1,Manual,14722,Diesel,72.4,1.6,2016
2046, A3,Manual,38146,Petrol,57.6,1.4,2015
2047, A6,Manual,52576,Diesel,61.4,2.0,2016
2048, A4,Manual,17789,Petrol,52.3,1.4,2017
2049, A4,Manual,40442,Diesel,68.9,2.0,2018
2050, A4,Manual,54654,Diesel,55.4,2.0,2015
2051, A1,Manual,20527,Petrol,67.3,1.0,2016
2052, Q2,Manual,31362,Diesel,64.2,1.6,2017
2053, Q5,Semi-Auto,85,Petrol,32.1,2.0,2019
2054, Q5,Semi-Auto,56971,Diesel,42.2,3.0,2016
2055, A3,Semi-Auto,19588,Petrol,56.5,1.4,2017
2056, A3,Semi-Auto,14413,Petrol,56.5,1.5,2017
2057, A4,Manual,17288,Petrol,52.3,1.4,2018
2058, Q3,Semi-Auto,20969,Petrol,40.4,2.0,2017
2059, A5,Manual,26765,Diesel,54.3,2.0,2016
2060, A4,Semi-Auto,10223,Petrol,36.7,3.0,2018
2061, Q5,Semi-Auto,19443,Petrol,34.0,3.0,2018
2062, Q2,Semi-Auto,14703,Petrol,52.3,1.4,2017
2063, A4,Manual,38331,Diesel,68.9,2.0,2017
2064, TT,Manual,39255,Petrol,47.9,2.0,2015
2065, A5,Semi-Auto,10147,Diesel,62.8,2.0,2018
2066, Q3,Manual,39697,Petrol,49.6,1.4,2016
2067, A6,Semi-Auto,78545,Diesel,67.3,2.0,2016
2068, A4,Manual,17204,Petrol,51.4,1.4,2018
2069, TT,Manual,23065,Petrol,47.9,2.0,2015
2070, A4,Manual,23319,Petrol,51.4,1.4,2018
2071, A4,Manual,15529,Petrol,50.4,1.4,2018
2072, A4,Semi-Auto,10730,Petrol,51.4,1.4,2018
2073, A3,Manual,81457,Diesel,74.3,1.6,2014
2074, TT,Manual,67691,Diesel,53.3,2.0,2013
2075, A4,Manual,36219,Petrol,49.6,1.8,2013
2076, Q3,Manual,19122,Diesel,52.3,2.0,2016
2077, A5,Semi-Auto,31661,Diesel,58.9,2.0,2016
2078, A1,Manual,61306,Diesel,80.7,1.6,2016
2079, A3,Manual,75308,Diesel,68.9,2.0,2016
2080, Q3,Semi-Auto,30647,Diesel,51.4,2.0,2016
2081, A4,Manual,85782,Diesel,64.2,2.0,2015
2082, A1,Manual,92760,Diesel,80.7,1.6,2015
2083, A4,Semi-Auto,73722,Diesel,72.4,2.0,2016
2084, A3,Manual,91567,Diesel,70.6,1.6,2015
2085, A4,Manual,81171,Diesel,58.9,2.0,2013
2086, A3,Manual,90818,Diesel,83.1,1.6,2016
2087, TT,Manual,14000,Petrol,47.1,1.8,2017
2088, A1,Manual,54000,Diesel,80.7,1.6,2015
2089, Q3,Manual,60000,Diesel,54.3,2.0,2013
2090, A3,Manual,33000,Petrol,57.6,1.2,2014
2091, Q3,Semi-Auto,38500,Petrol,47.9,1.4,2017
2092, RS5,Semi-Auto,39210,Petrol,26.9,4.2,2014
2093, A1,Manual,21796,Petrol,56.5,1.4,2017
2094, Q3,Manual,34396,Diesel,52.3,2.0,2016
2095, A6,Semi-Auto,36211,Diesel,64.2,2.0,2016
2096, A5,Semi-Auto,45465,Diesel,62.8,2.0,2017
2097, A1,Manual,42255,Petrol,39.8,2.0,2015
2098, Q3,Semi-Auto,15110,Petrol,47.9,1.4,2016
2099, A8,Semi-Auto,52891,Diesel,47.9,3.0,2015
2100, A3,Manual,36385,Petrol,53.3,1.4,2016
2101, A1,Semi-Auto,37231,Petrol,56.5,1.4,2015
2102, Q3,Semi-Auto,30647,Diesel,51.4,2.0,2016
2103, A3,Manual,62710,Diesel,74.3,1.6,2015
2104, A5,Semi-Auto,41847,Petrol,44.1,1.8,2016
2105, Q3,Semi-Auto,43740,Petrol,47.9,1.4,2015
2106, A3,Semi-Auto,49548,Petrol,60.1,1.4,2015
2107, A4,Manual,29112,Diesel,74.3,2.0,2016
2108, Q3,Manual,24602,Diesel,52.3,2.0,2016
2109, TT,Manual,40402,Petrol,47.1,1.8,2015
2110, A1,Manual,48299,Petrol,57.6,1.4,2015
2111, A1,Manual,29328,Petrol,67.3,1.0,2016
2112, A5,Semi-Auto,24848,Diesel,58.9,2.0,2015
2113, Q2,Manual,11349,Diesel,47.9,1.6,2018
2114, A3,Manual,12186,Petrol,60.1,1.0,2018
2115, A4,Semi-Auto,56615,Diesel,70.6,2.0,2016
2116, A6,Semi-Auto,52419,Diesel,64.2,2.0,2014
2117, Q3,Semi-Auto,61260,Diesel,50.4,2.0,2016
2118, A3,Semi-Auto,39585,Petrol,57.6,1.4,2014
2119, A3,Manual,21000,Diesel,74.3,1.6,2016
2120, Q3,Manual,15541,Diesel,61.4,2.0,2016
2121, Q3,Manual,29841,Diesel,60.1,2.0,2016
2122, A5,Semi-Auto,52595,Diesel,53.3,2.0,2014
2123, A5,Manual,25000,Diesel,57.6,2.0,2016
2124, A5,Manual,31292,Diesel,53.3,2.0,2016
2125, Q3,Semi-Auto,49652,Diesel,54.3,2.0,2015
2126, A6,Semi-Auto,15016,Diesel,61.4,2.0,2016
2127, A8,Semi-Auto,54174,Diesel,47.9,3.0,2015
2128, A1,Manual,18988,Petrol,67.3,1.0,2017
2129, Q3,Manual,55735,Diesel,49.6,2.0,2014
2130, Q3,Manual,25000,Petrol,49.6,1.4,2017
2131, TT,Manual,31208,Petrol,47.9,2.0,2015
2132, Q2,Manual,20647,Petrol,50.4,1.4,2017
2133, Q2,Automatic,1342,Diesel,47.9,1.6,2019
2134, A5,Semi-Auto,65555,Diesel,60.1,2.0,2014
2135, A3,Manual,24003,Petrol,54.3,1.4,2014
2136, A3,Manual,45427,Petrol,52.3,1.4,2015
2137, TT,Manual,38908,Petrol,47.1,1.8,2016
2138, Q5,Semi-Auto,21,Petrol,32.1,2.0,2019
2139, TT,Semi-Auto,42000,Petrol,44.1,1.8,2014
2140, A1,Manual,44500,Diesel,80.7,1.6,2015
2141, Q2,Semi-Auto,2000,Petrol,43.5,1.5,2020
2142, A3,Manual,5000,Diesel,56.5,2.0,2020
2143, A4,Semi-Auto,4000,Diesel,40.9,3.0,2020
2144, A5,Manual,13500,Diesel,64.2,2.0,2018
2145, Q5,Automatic,27616,Diesel,47.1,2.0,2016
2146, A3,Manual,50262,Diesel,74.3,1.6,2014
2147, A1,Manual,45070,Petrol,55.4,1.4,2015
2148, A3,Semi-Auto,26860,Petrol,44.1,2.0,2016
2149, A1,Manual,47779,Petrol,55.4,1.4,2016
2150, A3,Manual,41683,Petrol,58.9,1.4,2015
2151, A5,Automatic,39251,Diesel,56.5,2.0,2015
2152, Q2,Semi-Auto,19001,Diesel,57.7,2.0,2017
2153, A3,Semi-Auto,59000,Petrol,56.5,1.4,2013
2154, Q5,Semi-Auto,28931,Diesel,47.9,2.0,2016
2155, A1,Manual,53291,Diesel,74.3,1.6,2014
2156, A3,Manual,20949,Petrol,40.4,2.0,2017
2157, Q3,Manual,78962,Diesel,60.1,2.0,2015
2158, A5,Semi-Auto,41215,Diesel,67.3,2.0,2017
2159, A1,Manual,24396,Petrol,67.3,1.0,2016
2160, Q3,Semi-Auto,24000,Petrol,36.7,2.0,2014
2161, Q5,Semi-Auto,42000,Diesel,42.8,3.0,2016
2162, Q5,Semi-Auto,52000,Diesel,47.1,2.0,2015
2163, Q3,Semi-Auto,2000,Diesel,45.6,2.0,2020
2164, A5,Semi-Auto,54000,Diesel,67.3,2.0,2017
2165, A3,Manual,17800,Petrol,54.3,1.5,2017
2166, Q3,Semi-Auto,43000,Diesel,53.3,2.0,2018
2167, A1,Manual,45000,Diesel,76.3,1.6,2017
2168, Q3,Manual,7000,Petrol,40.9,1.5,2020
2169, Q3,Manual,21350,Diesel,49.6,2.0,2015
2170, A1,Manual,18200,Diesel,80.7,1.6,2015
2171, Q5,Manual,40785,Diesel,47.9,2.0,2015
2172, Q5,Semi-Auto,32300,Diesel,47.1,2.0,2016
2173, A6,Semi-Auto,32000,Diesel,61.4,2.0,2017
2174, Q3,Semi-Auto,3000,Diesel,47.1,2.0,2020
2175, A5,Semi-Auto,2000,Diesel,48.7,2.0,2020
2176, A1,Semi-Auto,11500,Petrol,57.6,1.4,2017
2177, A1,Manual,26500,Petrol,55.4,1.4,2017
2178, Q2,Semi-Auto,10544,Petrol,42.8,1.5,2019
2179, Q7,Semi-Auto,39300,Diesel,39.2,4.0,2017
2180, Q2,Manual,29000,Petrol,49.6,1.4,2017
2181, A3,Manual,42450,Petrol,60.1,1.4,2014
2182, A3,Manual,64278,Diesel,65.7,2.0,2016
2183, A4,Manual,30963,Diesel,68.9,2.0,2018
2184, A4,Semi-Auto,48500,Diesel,58.9,2.0,2014
2185, A1,Manual,15000,Petrol,56.5,1.4,2017
2186, Q3,Manual,40000,Diesel,49.6,2.0,2013
2187, Q3,Manual,32000,Diesel,52.3,2.0,2015
2188, A6,Manual,50764,Diesel,61.4,2.0,2016
2189, A3,Manual,8391,Petrol,60.1,1.0,2017
2190, Q5,Manual,44735,Petrol,37.7,2.0,2014
2191, Q3,Manual,16000,Diesel,61.4,2.0,2017
2192, Q2,Semi-Auto,4000,Petrol,42.8,1.5,2019
2193, A6,Automatic,7500,Diesel,37.7,3.0,2019
2194, Q2,Manual,5000,Diesel,49.6,1.6,2019
2195, Q5,Semi-Auto,2000,Petrol,32.1,2.0,2020
2196, A4,Manual,4000,Petrol,42.2,2.0,2020
2197, A3,Manual,4012,Petrol,42.2,1.5,2018
2198, A1,Semi-Auto,24914,Petrol,60.1,1.4,2014
2199, A1,Manual,55369,Diesel,80.7,1.6,2015
2200, A1,Manual,30826,Petrol,55.4,1.4,2015
2201, A3,Semi-Auto,26824,Petrol,40.4,2.0,2016
2202, A4,Semi-Auto,12126,Diesel,49.6,2.0,2019
2203, A1,Manual,23514,Petrol,39.8,2.0,2015
2204, A6,Manual,52246,Diesel,58.9,2.0,2016
2205, A1,Manual,44141,Petrol,57.6,1.4,2015
2206, Q3,Semi-Auto,53000,Diesel,47.9,2.0,2014
2207, A4,Semi-Auto,2000,Diesel,49.6,2.0,2020
2208, A5,Semi-Auto,2000,Petrol,39.2,2.0,2020
2209, A4,Manual,2000,Petrol,41.5,2.0,2020
2210, A4,Manual,4000,Petrol,38.2,2.0,2020
2211, A4,Semi-Auto,2000,Petrol,38.2,2.0,2020
2212, A4,Semi-Auto,1000,Petrol,40.9,2.0,2020
2213, Q2,Manual,5000,Diesel,49.6,1.6,2019
2214, Q2,Manual,5000,Diesel,49.6,1.6,2019
2215, Q3,Manual,6000,Diesel,42.8,2.0,2019
2216, Q7,Semi-Auto,6000,Diesel,33.2,3.0,2019
2217, Q3,Semi-Auto,40000,Diesel,47.9,2.0,2013
2218, A4,Semi-Auto,5100,Petrol,38.2,2.0,2019
2219, Q7,Semi-Auto,30600,Diesel,47.9,3.0,2016
2220, Q3,Semi-Auto,13200,Petrol,40.4,2.0,2017
2221, Q2,Manual,5800,Diesel,47.9,1.6,2019
